Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code,Price_per_SqFt,Property_Size_Tier,Property_Age,Age_Group
PROP_09833,2026-02-07,5767912.0,6,7.5,6450,45150,4.0,1,1959,2021,Coastal Suburbs,20012,894.2,Large,67,Established
PROP_09834,2025-07-22,733616.0,4,3.5,3527,14108,2.5,0,1972,0,Metro City,10002,208.0,Large,54,Established
PROP_09835,2025-12-30,638778.0,6,2.5,3178,9534,3.0,0,1987,0,Coastal Suburbs,20013,201.0,Large,39,Established
PROP_09836,2026-02-08,294406.0,1,2.5,1237,2474,2.0,0,1963,0,Greenwood Valley,40081,238.0,Small,63,Established
PROP_09837,2025-11-03,649740.0,5,2.5,2499,19992,2.0,0,2013,0,Coastal Suburbs,20013,260.0,Medium,13,Mordern
PROP_09838,2025-09-29,363000.0,1,1.5,2200,13200,1.0,0,1963,0,Tech Park District,30046,165.0,Medium,63,Established
PROP_09839,2025-09-16,435800.0,3,2.5,2179,6537,1.5,0,1979,2023,Greenwood Valley,40081,200.0,Medium,47,Established
PROP_09840,2026-03-13,231099.0,1,1.0,1639,4917,2.0,0,1961,0,Metro City,10001,141.0,Medium,65,Established
PROP_09841,2025-06-25,1051240.0,6,3.0,2564,12820,2.5,0,1958,2017,Greenwood Valley,40082,410.0,Medium,68,Established
PROP_09842,2025-06-10,660790.0,3,1.0,2392,4784,2.0,0,1999,2023,Tech Park District,30046,276.2,Medium,27,Mordern
PROP_09843,2025-12-01,1013576.0,4,3.0,4154,20770,2.0,0,1986,0,Metro City,10003,244.0,Large,40,Established
PROP_09844,2025-10-12,149172.0,4,1.0,802,2406,1.0,0,1982,0,Metro City,10002,186.0,Small,44,Established
PROP_09845,2025-11-30,362151.0,4,2.5,2367,4734,1.0,0,1970,0,Greenwood Valley,40082,153.0,Medium,56,Established
PROP_09846,2026-05-13,427218.0,2,1.0,1395,4185,2.0,0,1975,2021,Coastal Suburbs,20012,306.2,Small,51,Established
PROP_09847,2025-08-21,659808.0,6,3.0,2784,11136,2.0,0,1998,0,Tech Park District,30046,237.0,Medium,28,Mordern
PROP_09848,2025-08-29,719853.0,6,4.0,3287,13148,2.0,0,1965,0,Greenwood Valley,40082,219.0,Large,61,Established
PROP_09849,2026-02-13,542570.0,3,2.5,2359,14154,1.5,0,1954,2018,Coastal Suburbs,20012,230.0,Medium,72,Established
PROP_09850,2025-06-17,524981.0,2,1.5,2295,9180,2.0,0,2012,2018,Metro City,10003,228.7,Medium,14,Mordern
PROP_09851,2025-07-03,1412313.0,5,4.0,4319,21595,2.5,0,1969,0,Tech Park District,30046,327.0,Large,57,Established
PROP_09852,2025-11-20,1285515.0,6,2.5,3465,20790,2.5,0,1966,0,Tech Park District,30046,371.0,Large,60,Established
PROP_09853,2026-01-07,968990.0,5,3.5,3064,9192,2.0,0,1991,2024,Coastal Suburbs,20012,316.2,Large,35,Established
PROP_09854,2025-07-29,392288.0,1,2.5,1886,5658,1.0,0,2015,0,Metro City,10002,208.0,Medium,11,Mordern
PROP_09855,2026-04-13,296000.0,2,2.0,1480,4440,1.5,0,1989,2025,Tech Park District,30045,200.0,Small,37,Established
PROP_09856,2025-09-25,268710.0,3,2.0,1590,3180,1.0,0,2010,0,Greenwood Valley,40081,169.0,Medium,16,Mordern
PROP_09857,2025-08-01,264947.0,3,2.5,1618,3236,2.0,0,1996,2020,Greenwood Valley,40081,163.7,Medium,30,Mordern
PROP_09858,2026-03-15,326968.0,2,1.5,1777,5331,2.0,0,1990,0,Tech Park District,30046,184.0,Medium,36,Established
PROP_09859,2025-09-23,1140570.0,5,3.5,4370,34960,3.0,0,1989,0,Coastal Suburbs,20011,261.0,Large,37,Established
PROP_09860,2026-02-05,275844.0,1,1.5,2172,13032,1.0,0,1997,0,Coastal Suburbs,20013,127.0,Medium,29,Mordern
PROP_09861,2025-10-11,752316.0,4,2.5,3532,14128,2.5,0,1980,0,Metro City,10004,213.0,Large,46,Established
PROP_09862,2025-11-22,238882.0,2,2.0,1057,6342,2.0,0,1993,0,Tech Park District,30046,226.0,Small,33,Established
PROP_09863,2025-11-29,380380.0,3,2.0,1729,8645,2.0,0,1978,2016,Metro City,10004,220.0,Medium,48,Established
PROP_09864,2025-06-24,167440.0,4,2.0,1196,3588,1.0,0,1969,0,Tech Park District,30046,140.0,Small,57,Established
PROP_09865,2026-03-13,224700.0,1,1.0,1070,2140,1.0,0,1977,0,Tech Park District,30045,210.0,Small,49,Established
PROP_09866,2025-10-15,237747.0,1,2.0,1559,3118,1.0,0,1965,2020,Tech Park District,30045,152.5,Medium,61,Established
PROP_09867,2025-08-17,195930.0,1,2.0,1555,6220,2.0,0,1997,0,Metro City,10004,126.0,Medium,29,Mordern
PROP_09868,2026-05-20,159454.0,1,1.5,1307,2614,1.0,0,1979,0,Coastal Suburbs,20013,122.0,Small,47,Established
PROP_09869,2026-02-19,684817.0,6,2.5,2527,12635,3.0,0,1959,0,Greenwood Valley,40081,271.0,Medium,67,Established
PROP_09870,2026-04-06,368165.0,3,1.5,1675,5025,2.0,1,1978,0,Greenwood Valley,40082,219.8,Medium,48,Established
PROP_09871,2026-05-09,1354204.0,5,4.0,4154,16616,2.5,0,1954,0,Greenwood Valley,40081,326.0,Large,72,Established
PROP_09872,2025-07-24,443248.0,4,2.5,2131,6393,1.0,0,1952,0,Coastal Suburbs,20011,208.0,Medium,74,Established
PROP_09873,2026-05-28,282396.0,1,2.0,1212,2424,1.5,0,1973,0,Greenwood Valley,40082,233.0,Small,53,Established
PROP_09874,2025-06-26,1306500.0,6,2.5,4020,28140,2.0,0,1992,2023,Coastal Suburbs,20011,325.0,Large,34,Established
PROP_09875,2026-01-11,482608.0,4,1.5,1946,7784,1.0,0,1977,0,Metro City,10002,248.0,Medium,49,Established
PROP_09877,2025-07-27,281274.0,4,2.5,1554,7770,1.5,0,1995,0,Coastal Suburbs,20013,181.0,Medium,31,Established
PROP_09878,2025-07-25,1070100.0,5,4.0,4176,20880,3.0,0,1961,2023,Tech Park District,30046,256.2,Large,65,Established
PROP_09879,2026-04-09,1108335.0,4,3.0,3994,11982,2.5,0,1965,2018,Metro City,10004,277.5,Large,61,Established
PROP_09881,2025-07-23,251600.0,2,1.0,1258,3774,1.5,0,1958,0,Metro City,10003,200.0,Small,68,Established
PROP_09882,2026-03-15,1244208.0,5,2.5,3381,13524,3.0,0,1970,0,Tech Park District,30046,368.0,Large,56,Established
PROP_09883,2025-06-22,285396.0,1,1.0,1399,2798,2.0,0,2013,0,Tech Park District,30046,204.0,Small,13,Mordern
PROP_09884,2026-02-15,227835.0,1,1.0,1245,2490,2.0,0,1956,0,Greenwood Valley,40081,183.0,Small,70,Established
PROP_09885,2025-07-24,750720.0,4,3.0,3264,26112,3.0,0,1981,0,Coastal Suburbs,20012,230.0,Large,45,Established
PROP_09886,2025-08-25,1466008.0,4,3.5,4118,28826,3.0,0,1990,0,Greenwood Valley,40081,356.0,Large,36,Established
PROP_09887,2026-04-19,263808.0,1,1.0,1374,2748,2.0,0,2001,0,Coastal Suburbs,20011,192.0,Small,25,Mordern
PROP_09888,2025-07-31,331481.0,1,1.0,1571,3142,2.0,0,1963,0,Greenwood Valley,40081,211.0,Medium,63,Established
PROP_09889,2025-09-14,255006.0,3,1.0,1371,4113,2.0,0,2004,0,Coastal Suburbs,20012,186.0,Small,22,Mordern
PROP_09890,2025-12-03,192939.0,4,1.0,881,2643,1.0,0,1994,0,Coastal Suburbs,20012,219.0,Small,32,Established
PROP_09891,2025-08-20,246400.0,3,1.5,1540,7700,1.0,0,2008,0,Coastal Suburbs,20013,160.0,Medium,18,Mordern
PROP_09892,2025-10-28,325609.0,3,2.0,1593,7965,2.0,1,1988,0,Tech Park District,30046,204.4,Medium,38,Established
PROP_09893,2026-05-29,262456.0,3,2.0,1238,4952,2.0,0,2011,0,Metro City,10004,212.0,Small,15,Mordern
PROP_09894,2026-01-13,358436.0,2,1.0,1359,4077,2.0,0,1985,2018,Greenwood Valley,40081,263.7,Small,41,Established
PROP_09895,2026-02-15,418700.0,4,2.5,2120,6360,1.5,0,2001,2025,Metro City,10003,197.5,Medium,25,Mordern
PROP_09896,2026-02-11,209250.0,2,2.0,1350,2700,2.0,0,2009,0,Greenwood Valley,40081,155.0,Small,17,Mordern
PROP_09897,2025-07-21,286165.0,1,1.5,1331,2662,1.0,0,1971,0,Metro City,10001,215.0,Small,55,Established
PROP_09898,2025-08-18,404040.0,1,2.5,2220,8880,2.0,0,2006,0,Tech Park District,30046,182.0,Medium,20,Mordern
PROP_09899,2026-04-28,162800.0,3,1.0,880,4400,2.0,0,1974,0,Coastal Suburbs,20011,185.0,Small,52,Established
PROP_09900,2025-12-04,188125.0,3,2.0,875,1750,1.5,0,2009,0,Tech Park District,30046,215.0,Small,17,Mordern
PROP_09901,2025-11-19,1100580.0,6,3.5,4316,12948,3.0,0,2007,0,Coastal Suburbs,20013,255.0,Large,19,Mordern
PROP_09902,2025-08-10,1318824.0,4,3.0,4227,29589,2.5,0,1974,0,Greenwood Valley,40082,312.0,Large,52,Established
PROP_09903,2025-08-02,374832.0,3,1.0,1644,8220,2.0,0,2001,0,Greenwood Valley,40082,228.0,Medium,25,Mordern
PROP_09904,2025-09-12,192136.0,3,2.0,1022,4088,1.5,0,1951,0,Metro City,10001,188.0,Small,75,Established
PROP_09905,2026-01-11,242025.0,3,1.5,1383,2766,1.0,0,1983,0,Greenwood Valley,40082,175.0,Small,43,Established
PROP_09906,2025-12-30,335610.0,4,2.5,2034,8136,1.0,0,1990,0,Metro City,10002,165.0,Medium,36,Established
PROP_09907,2025-06-04,505551.0,4,1.0,2053,4106,1.5,0,1979,2020,Metro City,10003,246.2,Medium,47,Established
PROP_09908,2025-10-04,199424.0,4,2.5,1216,3648,1.0,0,1970,0,Tech Park District,30046,164.0,Small,56,Established
PROP_09909,2026-01-29,750865.0,2,1.5,2178,10890,1.0,1,1968,2023,Coastal Suburbs,20011,344.7,Medium,58,Established
PROP_09910,2025-11-22,937335.0,6,2.5,3955,15820,2.0,0,2009,0,Greenwood Valley,40082,237.0,Large,17,Mordern
PROP_09911,2025-10-25,139392.0,3,2.0,968,2904,2.0,0,2005,0,Tech Park District,30046,144.0,Small,21,Mordern
PROP_09912,2026-02-14,341803.0,3,1.5,1771,5313,2.0,0,1986,0,Greenwood Valley,40082,193.0,Medium,40,Established
PROP_09913,2025-08-27,298452.0,3,2.0,1309,7854,1.0,0,1953,0,Greenwood Valley,40082,228.0,Small,73,Established
PROP_09914,2025-07-14,262560.0,3,1.5,2188,10940,2.0,0,1991,0,Coastal Suburbs,20011,120.0,Medium,35,Established
PROP_09915,2025-10-15,195153.0,1,2.0,913,1826,2.0,0,1971,2023,Coastal Suburbs,20012,213.7,Small,55,Established
PROP_09916,2025-12-08,260433.0,1,1.5,1523,3046,1.5,0,1980,0,Coastal Suburbs,20013,171.0,Medium,46,Established
PROP_09917,2025-12-30,871071.0,5,4.0,2819,14095,3.0,0,1965,0,Tech Park District,30045,309.0,Medium,61,Established
PROP_09918,2025-12-02,233562.0,1,2.0,1162,3486,2.0,0,2001,0,Tech Park District,30045,201.0,Small,25,Mordern
PROP_09919,2026-04-19,596604.0,3,2.0,2396,14376,1.0,0,1962,0,Greenwood Valley,40081,249.0,Medium,64,Established
PROP_09920,2026-05-07,395625.0,3,2.0,1875,9375,2.0,0,1991,0,Tech Park District,30045,211.0,Medium,35,Established
PROP_09921,2025-10-04,418895.0,1,1.0,2105,10525,2.0,0,2005,0,Coastal Suburbs,20013,199.0,Medium,21,Mordern
PROP_09922,2025-08-17,258552.0,4,2.0,1701,5103,1.5,0,1973,0,Tech Park District,30045,152.0,Medium,53,Established
PROP_09923,2026-02-27,312748.0,4,2.5,1907,7628,1.5,0,2004,0,Coastal Suburbs,20012,164.0,Medium,22,Mordern
PROP_09924,2026-01-02,405662.0,2,1.5,1909,9545,2.0,0,1964,2023,Coastal Suburbs,20011,212.5,Medium,62,Established
PROP_09925,2025-09-25,158412.0,3,2.5,921,5526,1.5,0,2005,0,Metro City,10003,172.0,Small,21,Mordern
PROP_09926,2025-08-10,145236.0,3,2.5,988,4940,1.0,0,2012,0,Metro City,10004,147.0,Small,14,Mordern
PROP_09927,2026-01-06,1488921.0,5,3.0,3413,23891,3.0,0,1988,2019,Tech Park District,30046,436.2,Large,38,Established
PROP_09928,2025-12-29,271260.0,4,2.0,1233,4932,2.0,0,2002,0,Tech Park District,30045,220.0,Small,24,Mordern
PROP_09929,2025-12-27,305868.0,4,1.5,2154,10770,2.0,0,2005,0,Greenwood Valley,40081,142.0,Medium,21,Mordern
PROP_09930,2026-01-21,801840.0,4,2.5,2496,12480,2.5,0,1977,2022,Greenwood Valley,40082,321.2,Medium,49,Established
PROP_09931,2026-02-20,307910.0,4,1.0,1502,4506,1.5,0,1955,2023,Greenwood Valley,40082,205.0,Medium,71,Established
PROP_09932,2026-05-16,208656.0,3,1.5,1134,2268,1.5,0,1967,0,Greenwood Valley,40081,184.0,Small,59,Established
PROP_09933,2025-12-03,330738.0,3,2.0,1662,8310,1.5,0,1974,0,Greenwood Valley,40082,199.0,Medium,52,Established
PROP_09934,2025-06-16,164560.0,3,2.5,1360,8160,1.5,0,1967,0,Greenwood Valley,40081,121.0,Small,59,Established
PROP_09935,2026-01-13,219450.0,1,2.0,950,5700,1.0,0,1995,0,Greenwood Valley,40081,231.0,Small,31,Established
PROP_09936,2025-08-14,147574.0,4,1.0,889,3556,2.0,0,1984,0,Coastal Suburbs,20011,166.0,Small,42,Established
PROP_09937,2025-06-06,318006.0,4,2.5,2106,10530,2.0,0,1972,0,Coastal Suburbs,20013,151.0,Medium,54,Established
PROP_09938,2026-02-20,430747.0,4,1.0,1454,7270,1.5,0,2013,2024,Coastal Suburbs,20013,296.2,Small,13,Mordern
PROP_09939,2025-07-06,984565.0,4,2.5,2939,14695,2.5,0,1966,0,Metro City,10003,335.0,Medium,60,Established
PROP_09940,2025-07-14,449344.0,1,2.5,2006,12036,1.0,0,2009,0,Tech Park District,30046,224.0,Medium,17,Mordern
PROP_09941,2025-11-21,1227899.0,5,3.5,3923,31384,2.5,0,2013,0,Metro City,10004,313.0,Large,13,Mordern
PROP_09942,2025-11-09,881144.0,4,3.0,2584,20672,2.5,0,1968,0,Coastal Suburbs,20013,341.0,Medium,58,Established
PROP_09943,2025-12-23,371241.0,3,2.5,2171,13026,1.5,0,2004,0,Tech Park District,30046,171.0,Medium,22,Mordern
PROP_09944,2025-08-24,348160.0,1,2.5,2176,6528,1.0,0,1984,2022,Coastal Suburbs,20012,160.0,Medium,42,Established
PROP_09945,2026-01-09,441540.0,1,2.5,2230,8920,1.0,0,1962,0,Greenwood Valley,40081,198.0,Medium,64,Established
PROP_09946,2025-07-02,846867.0,5,2.5,2469,9876,2.0,0,1954,0,Metro City,10004,343.0,Medium,72,Established
PROP_09947,2025-12-19,456066.0,4,2.0,1949,5847,1.0,0,1993,0,Metro City,10001,234.0,Medium,33,Established
PROP_09948,2025-06-19,229840.0,1,1.0,1040,6240,1.5,0,1991,0,Greenwood Valley,40082,221.0,Small,35,Established
PROP_09949,2026-05-05,273780.0,1,2.0,2106,10530,1.0,0,1954,0,Greenwood Valley,40081,130.0,Medium,72,Established
PROP_09950,2026-04-25,1015249.0,6,2.5,3307,19842,2.0,0,1993,0,Greenwood Valley,40081,307.0,Large,33,Established
PROP_09951,2025-08-17,255136.0,4,2.0,1904,11424,1.0,0,2002,0,Greenwood Valley,40081,134.0,Medium,24,Mordern
PROP_09952,2026-03-22,540960.0,2,2.0,2208,11040,2.0,1,1957,0,Tech Park District,30046,245.0,Medium,69,Established
PROP_09953,2025-06-30,483092.0,1,1.5,2047,10235,2.0,0,1956,0,Tech Park District,30046,236.0,Medium,70,Established
PROP_09954,2026-04-20,1096920.0,6,4.0,3960,11880,2.5,0,2004,0,Coastal Suburbs,20013,277.0,Large,22,Mordern
PROP_09955,2026-05-05,522804.0,3,1.5,2293,9172,1.5,0,1995,0,Tech Park District,30045,228.0,Medium,31,Established
PROP_09956,2026-02-22,281580.0,1,1.5,1140,6840,1.5,0,1996,0,Greenwood Valley,40081,247.0,Small,30,Mordern
PROP_09957,2025-10-30,914277.0,5,4.0,2561,12805,2.5,0,2003,0,Coastal Suburbs,20011,357.0,Medium,23,Mordern
PROP_09958,2026-01-01,263725.0,4,2.5,1507,3014,2.0,0,2014,0,Greenwood Valley,40082,175.0,Medium,12,Mordern
PROP_09959,2025-12-23,346885.0,1,1.5,1855,9275,1.0,0,1984,0,Greenwood Valley,40081,187.0,Medium,42,Established
PROP_09960,2026-05-15,344200.0,4,2.5,1721,5163,1.0,0,1952,0,Greenwood Valley,40082,200.0,Medium,74,Established
PROP_09961,2026-05-25,186660.0,4,2.5,1098,4392,2.0,0,1974,2016,Tech Park District,30046,170.0,Small,52,Established
PROP_09962,2026-03-11,193294.0,3,2.0,1522,7610,1.0,0,1980,0,Tech Park District,30046,127.0,Medium,46,Established
PROP_09963,2025-11-03,928392.0,5,3.0,3064,21448,3.0,0,1982,0,Tech Park District,30045,303.0,Large,44,Established
PROP_09964,2025-11-08,305900.0,1,2.0,1748,8740,1.0,0,1955,2024,Tech Park District,30045,175.0,Medium,71,Established
PROP_09965,2025-11-24,183436.0,2,1.0,1516,6064,2.0,0,2005,0,Coastal Suburbs,20012,121.0,Medium,21,Mordern
PROP_09966,2025-06-05,157296.0,1,1.0,904,3616,1.0,0,1970,0,Coastal Suburbs,20011,174.0,Small,56,Established
PROP_09967,2025-10-22,342412.0,4,2.0,1747,3494,2.0,0,1959,0,Greenwood Valley,40082,196.0,Medium,67,Established
PROP_09968,2026-02-26,413292.0,2,1.0,2222,13332,1.0,0,1969,0,Coastal Suburbs,20012,186.0,Medium,57,Established
PROP_09969,2026-04-09,1305153.0,4,3.5,3537,14148,3.0,0,1966,0,Tech Park District,30045,369.0,Large,60,Established
PROP_09970,2025-08-15,189526.0,4,1.0,982,1964,2.0,0,2015,0,Coastal Suburbs,20012,193.0,Small,11,Mordern
PROP_09971,2026-05-25,1349619.0,6,2.5,3561,14244,2.5,0,1960,0,Metro City,10002,379.0,Large,66,Established
PROP_09972,2025-12-24,325162.0,4,2.5,1495,8970,1.0,0,2009,2024,Greenwood Valley,40082,217.5,Small,17,Mordern
PROP_09973,2026-01-15,322280.0,4,1.0,2302,9208,1.0,0,2008,0,Coastal Suburbs,20012,140.0,Medium,18,Mordern
PROP_09974,2026-04-26,168696.0,3,1.0,1278,5112,2.0,0,1985,0,Tech Park District,30045,132.0,Small,41,Established
PROP_09975,2025-09-14,390948.0,2,1.0,1829,3658,1.0,0,1970,2020,Greenwood Valley,40082,213.7,Medium,56,Established
PROP_09976,2026-03-06,418610.0,3,2.0,2042,6126,2.0,0,1993,0,Metro City,10001,205.0,Medium,33,Established
PROP_09977,2026-04-16,571662.0,3,1.0,2094,4188,1.5,1,1958,0,Tech Park District,30045,273.0,Medium,68,Established
PROP_09978,2026-04-13,546250.0,3,2.5,2375,4750,2.0,0,1961,0,Metro City,10004,230.0,Medium,65,Established
PROP_09979,2026-04-30,231725.0,2,1.0,806,4836,1.0,0,1988,2020,Metro City,10004,287.5,Small,38,Established
PROP_09980,2026-01-13,264180.0,3,2.5,1785,8925,2.0,0,1965,0,Metro City,10002,148.0,Medium,61,Established
PROP_09981,2026-05-24,941725.0,6,2.5,3475,10425,2.0,0,1983,0,Metro City,10003,271.0,Large,43,Established
PROP_09982,2025-11-24,274536.0,1,2.0,2214,6642,1.0,0,2011,0,Coastal Suburbs,20011,124.0,Medium,15,Mordern
PROP_09983,2026-04-29,1269100.0,5,2.5,3430,10290,2.5,0,2011,0,Tech Park District,30045,370.0,Large,15,Mordern
PROP_09984,2025-12-25,873348.0,4,2.5,3934,23604,3.0,0,1950,0,Coastal Suburbs,20011,222.0,Large,76,Established
PROP_09985,2025-09-10,575486.0,2,2.0,2337,7011,1.5,0,1965,2016,Greenwood Valley,40081,246.2,Medium,61,Established
PROP_09986,2025-11-02,525825.0,1,2.5,2214,6642,1.0,0,1999,2016,Tech Park District,30046,237.5,Medium,27,Mordern
PROP_09987,2025-07-14,992715.0,6,4.0,3468,24276,3.0,0,2009,2022,Metro City,10003,286.2,Large,17,Mordern
PROP_09988,2025-06-19,342280.0,3,1.0,1720,8600,1.5,0,1982,0,Metro City,10001,199.0,Medium,44,Established
PROP_09989,2026-03-03,714046.0,4,3.0,3202,12808,3.0,0,2006,0,Coastal Suburbs,20011,223.0,Large,20,Mordern
PROP_09990,2025-11-19,273337.0,3,1.0,1741,3482,1.0,0,2008,0,Metro City,10004,157.0,Medium,18,Mordern
PROP_09991,2025-12-17,304290.0,1,2.5,1512,7560,2.0,0,1969,2016,Tech Park District,30046,201.2,Medium,57,Established
PROP_09992,2025-08-04,856032.0,4,3.5,3552,17760,2.0,0,1996,0,Tech Park District,30046,241.0,Large,30,Mordern
PROP_09993,2026-02-22,296079.0,2,2.5,1839,11034,1.5,0,1995,0,Tech Park District,30046,161.0,Medium,31,Established
PROP_09994,2026-03-04,459895.0,2,2.0,1957,11742,1.0,0,1998,0,Metro City,10002,235.0,Medium,28,Mordern
PROP_09995,2025-10-24,440725.0,4,2.0,1445,2890,2.0,0,1972,2016,Metro City,10002,305.0,Small,54,Established
PROP_09996,2025-09-18,404255.0,1,1.5,1735,8675,1.0,0,1965,0,Coastal Suburbs,20011,233.0,Medium,61,Established
PROP_09997,2025-07-18,377482.0,4,2.5,1766,10596,2.0,0,1952,2017,Tech Park District,30046,213.7,Medium,74,Established
PROP_09998,2026-02-17,7547883.0,6,6.0,8283,49698,4.0,0,1951,2023,Metro City,10003,911.2,Large,75,Established
PROP_09999,2026-03-10,395037.0,3,2.5,2210,4420,2.0,0,2013,2021,Coastal Suburbs,20013,178.7,Medium,13,Mordern
PROP_10000,2025-11-07,444346.0,4,1.5,1867,5601,1.5,0,1964,0,Coastal Suburbs,20012,238.0,Medium,62,Established
PROP_10001,2026-02-22,277160.0,1,2.5,1312,5248,1.0,0,1951,2023,Greenwood Valley,40081,211.2,Small,75,Established
PROP_10002,2025-11-22,1131968.0,5,4.0,3076,15380,3.0,0,1976,0,Greenwood Valley,40081,368.0,Large,50,Established
PROP_10003,2026-04-22,182404.0,3,1.5,1471,5884,1.5,0,1981,0,Greenwood Valley,40082,124.0,Small,45,Established
PROP_10004,2025-08-21,328971.0,3,1.0,1921,11526,1.0,0,1988,2019,Coastal Suburbs,20012,171.2,Medium,38,Established
PROP_10005,2025-06-12,217560.0,1,1.0,888,5328,1.0,0,1965,0,Coastal Suburbs,20013,245.0,Small,61,Established
PROP_10006,2025-06-15,286104.0,1,1.0,1834,3668,1.5,0,1992,0,Coastal Suburbs,20011,156.0,Medium,34,Established
PROP_10007,2026-03-04,837900.0,6,2.5,2940,8820,3.0,0,1953,2023,Metro City,10003,285.0,Medium,73,Established
PROP_10008,2026-03-31,388191.0,3,1.0,1559,6236,2.0,0,1955,0,Greenwood Valley,40082,249.0,Medium,71,Established
PROP_10009,2025-10-11,399847.0,2,2.0,1673,8365,1.5,0,1988,0,Greenwood Valley,40081,239.0,Medium,38,Established
PROP_10010,2025-10-02,1503480.0,4,3.5,4422,17688,2.0,0,1994,0,Metro City,10003,340.0,Large,32,Established
PROP_10011,2025-11-03,219856.0,1,1.5,1208,4832,2.0,0,1974,0,Metro City,10002,182.0,Small,52,Established
PROP_10012,2026-01-03,192600.0,4,1.0,1284,6420,2.0,0,1956,0,Coastal Suburbs,20011,150.0,Small,70,Established
PROP_10013,2026-02-14,898671.0,4,3.0,4471,35768,2.5,0,1964,0,Coastal Suburbs,20012,201.0,Large,62,Established
PROP_10014,2025-07-27,1090645.0,4,2.5,3295,9885,2.5,0,2010,0,Greenwood Valley,40081,331.0,Large,16,Mordern
PROP_10015,2025-07-01,321816.0,1,2.5,1749,5247,1.5,0,1960,0,Metro City,10002,184.0,Medium,66,Established
PROP_10016,2025-12-08,475540.0,2,1.0,1534,9204,1.0,0,1953,2018,Metro City,10001,310.0,Medium,73,Established
PROP_10017,2025-10-11,381587.0,1,1.5,1715,8575,1.0,0,1988,2020,Tech Park District,30046,222.5,Medium,38,Established
PROP_10018,2026-04-18,454400.0,3,2.5,2272,4544,1.0,0,2011,2025,Tech Park District,30045,200.0,Medium,15,Mordern
PROP_10019,2026-02-15,298984.0,2,2.0,1967,3934,2.0,0,1956,0,Tech Park District,30046,152.0,Medium,70,Established
PROP_10020,2025-11-29,283900.0,2,2.0,1700,6800,1.5,0,1950,0,Metro City,10004,167.0,Medium,76,Established
PROP_10021,2025-08-03,1113030.0,5,3.0,4470,22350,3.0,0,1972,0,Metro City,10003,249.0,Large,54,Established
PROP_10022,2025-06-25,251714.0,4,2.0,1982,3964,1.0,0,1968,0,Coastal Suburbs,20011,127.0,Medium,58,Established
PROP_10023,2026-04-30,426888.0,1,1.5,1764,7056,2.0,0,1963,0,Coastal Suburbs,20013,242.0,Medium,63,Established
PROP_10024,2025-08-03,518640.0,1,2.5,2161,8644,1.5,0,1976,0,Tech Park District,30046,240.0,Medium,50,Established
PROP_10025,2026-01-16,770352.0,5,3.0,2918,8754,2.5,0,1994,0,Metro City,10001,264.0,Medium,32,Established
PROP_10026,2025-10-31,428688.0,1,1.0,1832,9160,1.5,0,1984,0,Coastal Suburbs,20012,234.0,Medium,42,Established
PROP_10027,2026-03-21,201852.0,1,1.0,1602,3204,1.5,0,2000,0,Metro City,10001,126.0,Medium,26,Mordern
PROP_10028,2025-06-03,636755.0,4,4.0,2599,12995,2.5,0,1978,0,Tech Park District,30046,245.0,Medium,48,Established
PROP_10029,2026-01-19,1058560.0,6,3.5,3308,13232,2.5,0,1962,2017,Coastal Suburbs,20013,320.0,Large,64,Established
PROP_10030,2025-11-21,273600.0,4,1.0,1425,8550,1.5,0,1968,0,Greenwood Valley,40081,192.0,Small,58,Established
PROP_10031,2025-09-29,311751.0,1,2.5,2211,8844,1.5,0,1994,0,Greenwood Valley,40082,141.0,Medium,32,Established
PROP_10032,2026-03-25,242060.0,2,1.5,988,4940,1.5,0,1958,2020,Tech Park District,30045,245.0,Small,68,Established
PROP_10033,2026-03-17,248651.0,4,1.0,1087,2174,1.0,0,2004,2022,Coastal Suburbs,20012,228.7,Small,22,Mordern
PROP_10034,2026-04-18,989520.0,5,2.5,2604,18228,2.0,0,1977,0,Coastal Suburbs,20011,380.0,Medium,49,Established
