Property_ID,Listing_Date,Sale_Price,Bedrooms,Bathrooms,SqFt_Living,SqFt_Lot,Floors,Waterfront,Year_Built,Year_Renovated,City,Zip_Code
PROP_09664,2025-06-24,802268,5,4.0,2402,14412,2.5,0,1961,0,Greenwood Valley,40081
PROP_09665,2025-07-13,131760,1,1.0,1098,2196,1.0,0,1969,0,Coastal Suburbs,20011
PROP_09666,2025-12-31,384332,2,1.5,1556,3112,1.0,0,2015,0,Greenwood Valley,40082
PROP_09667,2026-05-27,175380,3,2.5,1185,4740,1.5,0,1974,0,Greenwood Valley,40081
PROP_09668,2025-10-31,857208,4,4.0,3247,9741,2.5,0,1959,0,Coastal Suburbs,20011
PROP_09669,2025-11-08,177320,3,1.5,1364,6820,1.5,0,1969,0,Greenwood Valley,40082
PROP_09670,2026-03-28,1137030,4,3.0,3765,18825,3.0,0,1993,0,Metro City,10002
PROP_09671,2026-01-19,1336823,5,4.0,4271,17084,2.5,0,1969,0,Coastal Suburbs,20013
PROP_09672,2026-05-10,214240,3,2.0,1339,5356,2.0,0,1982,0,Greenwood Valley,40082
PROP_09673,2026-01-17,525123,1,1.5,2161,12966,2.0,0,1970,0,Greenwood Valley,40082
PROP_09674,2026-04-16,280296,2,2.0,2061,8244,2.0,0,1988,0,Coastal Suburbs,20012
PROP_09675,2025-10-14,1247305,5,3.5,3188,12752,2.0,0,1950,2016,Coastal Suburbs,20011
PROP_09676,2025-11-22,350658,1,2.0,2277,6831,1.5,0,1959,0,Coastal Suburbs,20013
PROP_09677,2025-09-04,497516,1,2.5,1723,8615,1.5,0,1974,2022,Greenwood Valley,40081
PROP_09678,2025-09-17,373728,1,2.5,1632,3264,2.0,0,1982,0,Coastal Suburbs,20012
PROP_09679,2025-09-03,294705,2,1.0,1593,4779,2.0,0,1972,0,Coastal Suburbs,20012
PROP_09680,2025-07-11,189735,2,1.0,834,5004,1.0,0,1987,2020,Greenwood Valley,40082
PROP_09681,2026-04-06,508245,4,1.5,2186,13116,1.5,0,1982,2016,Greenwood Valley,40082
PROP_09682,2025-10-11,171741,1,2.5,1311,6555,1.0,0,1963,0,Tech Park District,30046
PROP_09683,2026-05-11,270027,2,1.5,1971,11826,2.0,0,1970,0,Tech Park District,30046
PROP_09684,2025-07-25,208271,4,1.0,891,3564,1.5,0,1974,2019,Coastal Suburbs,20011
PROP_09685,2026-01-09,431325,2,1.5,2130,6390,1.0,0,1963,2016,Coastal Suburbs,20013
PROP_09686,2026-03-01,490646,2,1.5,2171,4342,1.0,0,1957,0,Tech Park District,30045
PROP_09687,2025-06-10,205355,1,2.0,1226,7356,2.0,0,1981,2023,Greenwood Valley,40081
PROP_09688,2025-06-03,1094373,4,4.0,4193,16772,2.0,0,2005,0,Tech Park District,30046
PROP_09689,2025-12-20,535620,1,1.5,2260,4520,2.0,0,1988,0,Coastal Suburbs,20011
PROP_09690,2025-07-30,365092,3,1.5,1547,9282,1.5,0,1968,0,Metro City,10002
PROP_09691,2025-06-07,410172,1,1.5,1799,8995,2.0,0,1966,0,Greenwood Valley,40081
PROP_09692,2025-08-27,444235,1,1.0,2167,10835,1.5,0,1997,0,Tech Park District,30045
PROP_09693,2026-05-02,584402,4,2.0,2366,4732,1.5,0,1963,0,Tech Park District,30046
PROP_09694,2026-01-31,1552345,4,4.0,4253,12759,2.0,0,1962,0,Coastal Suburbs,20013
PROP_09695,2026-01-22,476982,3,2.5,1971,3942,1.5,0,1964,0,Metro City,10002
PROP_09696,2026-05-21,1474214,4,3.5,4298,17192,2.0,0,1993,0,Metro City,10002
PROP_09697,2025-12-25,461760,4,1.0,2368,7104,1.0,0,1969,0,Metro City,10002
PROP_09698,2026-05-03,168064,3,2.5,832,2496,1.0,0,2002,0,Coastal Suburbs,20013
PROP_09699,2026-04-05,312290,3,1.0,1837,5511,1.5,0,2004,2021,Metro City,10001
PROP_09700,2026-02-05,415472,3,1.5,2258,9032,2.0,0,1961,0,Metro City,10004
PROP_09701,2025-11-03,211848,3,2.0,1164,5820,1.5,0,1972,0,Greenwood Valley,40082
PROP_09702,2026-04-13,439128,2,2.0,1926,11556,1.5,0,1983,0,Coastal Suburbs,20011
PROP_09703,2026-04-12,385540,2,2.5,2084,6252,2.0,0,1978,0,Coastal Suburbs,20012
PROP_09704,2025-12-02,329750,2,1.5,1319,3957,1.5,0,1962,0,Coastal Suburbs,20011
PROP_09705,2026-05-20,377300,3,1.5,1715,5145,1.0,0,2010,0,Coastal Suburbs,20011
PROP_09706,2026-05-11,1178478,4,2.5,3582,10746,2.5,0,2003,0,Tech Park District,30046
PROP_09707,2026-05-20,770585,5,2.5,3365,20190,2.5,0,1991,0,Metro City,10001
PROP_09708,2026-05-12,866332,4,2.5,3974,11922,2.0,0,1998,0,Metro City,10004
PROP_09709,2025-12-20,165075,3,1.5,1065,4260,1.0,0,1953,0,Coastal Suburbs,20011
PROP_09710,2025-11-02,1355624,6,3.5,4133,24798,3.0,0,1984,0,Coastal Suburbs,20012
PROP_09711,2025-07-15,330616,1,1.0,1496,8976,1.0,0,2015,0,Coastal Suburbs,20012
PROP_09712,2025-08-04,3018031,9,7.5,5083,30498,2.5,0,1991,2021,Tech Park District,30046
PROP_09713,2025-08-09,256965,3,2.0,1389,6945,1.5,0,1953,0,Greenwood Valley,40082
PROP_09714,2025-06-08,366690,1,1.5,2157,6471,1.5,0,1980,2019,Metro City,10004
PROP_09715,2025-09-06,1989700,6,4.5,4925,64025,2.5,0,1997,0,Metro City,10001
PROP_09716,2025-07-28,317889,2,2.5,1881,7524,1.5,0,2006,0,Metro City,10004
PROP_09717,2025-06-09,168168,1,1.0,1274,7644,2.0,0,1969,0,Coastal Suburbs,20012
PROP_09718,2026-05-23,319009,2,1.5,2141,4282,1.0,0,1968,0,Greenwood Valley,40082
PROP_09719,2025-09-05,324087,3,1.0,1831,7324,1.5,0,1973,0,Greenwood Valley,40082
PROP_09720,2025-06-14,213208,3,2.5,919,3676,1.0,0,1958,0,Tech Park District,30045
PROP_09721,2025-09-16,403436,1,2.5,2289,6867,1.0,0,2003,2025,Metro City,10002
PROP_09722,2026-02-02,789052,5,3.0,3476,17380,2.5,0,1992,0,Greenwood Valley,40082
PROP_09723,2026-04-29,212472,4,1.0,1362,6810,1.5,0,1952,0,Metro City,10004
PROP_09724,2025-08-14,1089720,6,3.0,4036,28252,2.0,0,2014,0,Coastal Suburbs,20013
PROP_09725,2026-04-29,842754,6,3.0,2486,7458,2.0,0,1991,0,Greenwood Valley,40081
PROP_09726,2025-10-02,195937,4,2.5,1254,5016,2.0,0,1978,2023,Tech Park District,30046
PROP_09727,2026-01-10,260172,3,2.0,1782,7128,2.0,0,1958,0,Greenwood Valley,40082
PROP_09728,2026-04-17,308406,4,1.0,2098,8392,2.0,0,1964,0,Coastal Suburbs,20011
PROP_09729,2026-03-03,442308,1,1.0,1677,3354,2.0,0,1999,2016,Metro City,10004
PROP_09730,2025-09-06,1028510,4,3.0,4198,25188,2.0,0,1962,0,Coastal Suburbs,20011
PROP_09731,2025-07-15,437306,3,2.5,1405,4215,1.0,0,1987,2025,Tech Park District,30045
PROP_09732,2025-11-02,169814,2,1.0,862,2586,2.0,0,1995,0,Tech Park District,30046
PROP_09733,2026-01-24,438246,2,2.0,2259,6777,1.0,0,2003,0,Greenwood Valley,40082
PROP_09734,2025-08-15,213640,3,1.5,1090,2180,1.5,0,2014,0,Coastal Suburbs,20011
PROP_09735,2026-01-29,334856,4,1.5,2203,13218,2.0,0,1977,0,Greenwood Valley,40082
PROP_09736,2026-01-03,430749,3,1.0,1881,9405,2.0,0,1965,0,Tech Park District,30046
PROP_09737,2025-06-12,321552,4,2.0,1827,3654,1.0,0,1996,0,Metro City,10001
PROP_09738,2025-07-30,204864,4,2.0,1056,3168,1.0,0,1954,0,Metro City,10002
PROP_09739,2025-08-25,314336,1,2.0,1786,7144,1.5,0,2001,0,Tech Park District,30046
PROP_09740,2025-08-18,457652,4,1.0,1178,2356,1.5,1,1956,2025,Metro City,10001
PROP_09741,2026-05-26,299141,3,2.0,993,5958,1.5,0,2014,2022,Metro City,10004
PROP_09742,2026-01-14,140668,1,2.5,1012,3036,1.5,0,2008,0,Tech Park District,30046
PROP_09743,2026-02-04,305486,3,1.0,1334,4002,2.0,0,2010,0,Tech Park District,30045
PROP_09744,2026-01-28,411366,3,1.5,1887,7548,1.0,0,2002,0,Coastal Suburbs,20011
PROP_09745,2025-06-11,404651,1,1.5,1831,7324,1.5,0,1961,0,Metro City,10003
PROP_09746,2026-01-17,248056,4,1.5,923,4615,2.0,0,1963,2020,Greenwood Valley,40081
PROP_09747,2026-03-27,125852,2,2.5,862,3448,2.0,0,2012,0,Greenwood Valley,40082
PROP_09748,2025-10-03,431235,4,1.0,2331,13986,1.0,0,1953,2018,Coastal Suburbs,20011
PROP_09749,2025-09-12,278183,4,2.5,1867,11202,1.5,0,1972,0,Metro City,10004
PROP_09750,2025-10-29,561600,4,1.5,2400,14400,2.0,0,1951,0,Coastal Suburbs,20011
PROP_09751,2026-03-19,1157130,6,4.0,3354,26832,3.0,0,1954,0,Coastal Suburbs,20012
PROP_09752,2025-12-18,718863,5,2.5,2887,17322,3.0,0,1964,0,Greenwood Valley,40082
PROP_09753,2025-06-27,350672,2,1.0,1736,3472,1.5,0,2001,0,Tech Park District,30046
PROP_09754,2025-11-18,309075,4,2.0,1585,4755,1.5,0,2013,0,Greenwood Valley,40081
PROP_09755,2025-06-05,400728,2,1.0,2264,13584,1.0,0,2004,0,Metro City,10002
PROP_09756,2025-07-23,285919,1,1.0,2087,10435,1.5,0,2003,0,Greenwood Valley,40082
PROP_09757,2026-04-19,207264,3,1.5,1524,7620,1.5,0,1963,0,Greenwood Valley,40082
PROP_09758,2026-01-08,1219158,6,3.5,3798,30384,3.0,0,1999,0,Greenwood Valley,40082
PROP_09759,2025-12-30,468512,1,1.0,1936,5808,1.5,0,1970,0,Tech Park District,30045
PROP_09760,2026-02-09,174291,3,2.5,1417,4251,1.5,0,1968,0,Coastal Suburbs,20011
PROP_09761,2026-03-24,224905,2,1.5,1451,4353,1.5,0,1990,0,Coastal Suburbs,20011
PROP_09762,2026-04-02,293706,3,2.0,1554,3108,1.0,0,2000,0,Tech Park District,30045
PROP_09763,2026-03-11,737220,6,2.5,3351,26808,2.5,0,1957,0,Metro City,10004
PROP_09764,2025-10-27,198900,1,2.0,1326,7956,2.0,0,1986,0,Metro City,10001
PROP_09765,2025-06-19,1414957,5,3.5,2839,17034,2.5,1,1983,0,Metro City,10003
PROP_09766,2026-02-05,282204,4,1.0,1809,7236,1.5,0,2013,0,Greenwood Valley,40081
PROP_09767,2025-12-22,300272,3,1.0,1969,9845,1.5,0,1993,2025,Coastal Suburbs,20011
PROP_09768,2026-02-04,1047750,6,3.0,4191,25146,3.0,0,1987,0,Coastal Suburbs,20013
PROP_09769,2026-02-18,511060,3,2.0,2323,9292,1.0,0,1990,0,Coastal Suburbs,20013
PROP_09770,2026-03-30,252573,3,2.0,1287,6435,2.0,0,2002,2023,Tech Park District,30046
PROP_09771,2026-04-10,318291,2,2.0,1343,4029,2.0,0,2008,0,Greenwood Valley,40082
PROP_09772,2026-05-14,275943,3,2.5,1559,6236,1.0,0,1956,0,Tech Park District,30045
PROP_09773,2026-02-05,331903,4,1.5,2321,9284,1.5,0,2010,0,Greenwood Valley,40082
PROP_09774,2025-09-27,1085000,6,4.0,4375,21875,2.5,0,1950,0,Coastal Suburbs,20013
PROP_09775,2025-07-02,405696,1,1.0,2113,8452,2.0,0,1982,0,Greenwood Valley,40082
PROP_09776,2026-02-26,136308,4,1.5,921,2763,1.0,0,1984,0,Coastal Suburbs,20011
PROP_09777,2025-06-10,1277850,5,4.0,3651,21906,2.0,0,2001,0,Tech Park District,30046
PROP_09778,2026-01-03,297585,1,1.0,1945,11670,1.0,0,1993,0,Greenwood Valley,40081
PROP_09779,2026-03-23,224850,4,2.0,1499,5996,1.5,0,1954,0,Coastal Suburbs,20012
PROP_09780,2025-11-09,426405,2,2.0,1834,3668,1.5,0,1965,2019,Coastal Suburbs,20012
PROP_09781,2026-03-11,344230,4,2.5,2374,9496,1.5,0,1963,0,Tech Park District,30045
PROP_09782,2025-07-03,221493,3,2.0,1717,6868,2.0,0,1977,0,Metro City,10002
PROP_09783,2025-10-16,191921,1,1.5,839,2517,2.0,0,1990,2016,Coastal Suburbs,20013
PROP_09784,2026-04-28,725694,4,3.5,3062,18372,3.0,0,2001,0,Metro City,10003
PROP_09785,2025-12-31,277125,4,2.0,2217,4434,1.5,0,1952,0,Coastal Suburbs,20011
PROP_09786,2026-01-29,210735,3,1.5,1115,3345,1.0,0,1967,0,Coastal Suburbs,20013
PROP_09787,2025-07-30,454032,2,1.5,1882,9410,2.0,0,1962,2022,Metro City,10001
PROP_09788,2026-02-09,350426,1,2.5,2111,6333,1.0,0,1955,0,Coastal Suburbs,20013
PROP_09789,2026-04-15,241792,2,2.0,1889,9445,2.0,0,2002,0,Tech Park District,30045
PROP_09790,2026-04-27,1456935,5,4.0,3772,15088,3.0,0,1951,2016,Coastal Suburbs,20013
PROP_09791,2025-11-25,181618,1,1.0,1279,5116,1.5,0,1996,0,Tech Park District,30046
PROP_09792,2026-01-16,704944,1,2.0,2364,4728,1.0,1,1998,0,Metro City,10003
PROP_09793,2026-05-24,775599,6,3.0,3711,29688,2.5,0,1974,0,Metro City,10002
PROP_09794,2026-01-10,470664,2,1.0,2179,13074,1.0,0,1952,0,Tech Park District,30045
PROP_09795,2025-06-11,238326,2,2.0,1518,4554,1.5,0,1958,0,Greenwood Valley,40081
PROP_09796,2025-08-22,504446,2,2.5,1747,5241,1.0,0,1984,2019,Tech Park District,30046
PROP_09797,2025-10-26,193285,1,2.0,1247,4988,2.0,0,2008,0,Tech Park District,30046
PROP_09798,2025-09-07,1210182,6,2.5,2638,13190,2.5,0,2001,2021,Tech Park District,30046
PROP_09799,2026-01-27,313632,1,2.0,1782,7128,1.5,0,2003,0,Greenwood Valley,40082
PROP_09800,2025-11-24,1280916,4,3.5,3519,24633,2.5,0,1986,0,Tech Park District,30046
PROP_09801,2026-01-11,604506,4,4.0,2723,16338,3.0,0,1958,0,Coastal Suburbs,20013
PROP_09802,2025-09-27,290304,1,1.5,2268,9072,2.0,0,1991,0,Greenwood Valley,40081
PROP_09803,2026-02-15,342131,2,2.5,1285,3855,2.0,0,1990,2021,Metro City,10002
PROP_09804,2025-09-21,985235,5,4.0,3170,22190,2.5,1,2007,0,Metro City,10004
PROP_09805,2026-03-28,1475921,6,3.5,4229,33832,2.5,0,1992,0,Coastal Suburbs,20013
PROP_09806,2026-05-17,240192,3,2.5,1112,6672,1.0,0,1953,0,Coastal Suburbs,20011
PROP_09807,2025-11-21,448238,4,1.5,2219,6657,1.5,0,1999,0,Tech Park District,30046
PROP_09808,2026-04-05,1009855,4,3.5,3355,13420,2.5,0,2014,0,Metro City,10003
PROP_09809,2026-05-03,168714,2,2.0,819,3276,2.0,0,1995,0,Coastal Suburbs,20013
PROP_09810,2026-01-26,818424,4,3.0,2526,20208,2.0,0,1978,0,Metro City,10002
PROP_09811,2025-08-07,247900,3,2.5,952,2856,2.0,1,1978,0,Tech Park District,30046
PROP_09812,2025-10-29,265438,2,2.0,1258,2516,1.5,0,2005,0,Metro City,10003
PROP_09813,2026-05-31,162141,3,2.0,1103,5515,1.0,0,1955,0,Tech Park District,30046
PROP_09814,2025-12-17,655820,1,2.0,2168,8672,1.5,0,2005,2022,Coastal Suburbs,20011
PROP_09815,2025-12-31,1247400,5,4.0,4200,21000,2.5,0,2013,0,Tech Park District,30046
PROP_09816,2026-05-11,410530,1,1.0,1346,4038,1.0,0,1982,2023,Greenwood Valley,40082
PROP_09817,2026-05-01,165359,3,1.0,1207,7242,2.0,0,2012,0,Coastal Suburbs,20012
PROP_09818,2025-12-02,496964,3,2.5,2012,4024,1.0,0,1997,0,Tech Park District,30046
PROP_09819,2026-01-28,1076978,5,2.5,3578,28624,3.0,0,2003,0,Greenwood Valley,40082
PROP_09820,2025-08-22,357126,3,1.0,1546,6184,2.0,0,1965,0,Tech Park District,30046
PROP_09821,2026-04-15,421575,4,1.5,1606,9636,2.0,0,1994,2018,Greenwood Valley,40082
PROP_09822,2025-09-15,263855,2,2.5,934,2802,1.5,0,1975,2021,Coastal Suburbs,20013
PROP_09823,2025-10-23,301702,1,2.5,1219,6095,1.0,0,1990,2019,Greenwood Valley,40082
PROP_09824,2026-05-20,240380,3,1.5,1414,2828,1.5,0,1961,0,Tech Park District,30045
PROP_09825,2025-07-15,374400,3,2.0,2400,9600,1.0,0,2014,0,Greenwood Valley,40082
PROP_09826,2026-05-08,127440,3,1.5,944,2832,2.0,0,1992,0,Tech Park District,30046
PROP_09827,2026-02-03,1333248,4,3.5,2976,23808,2.5,1,1966,0,Tech Park District,30046
PROP_09828,2025-08-06,925126,4,4.0,2731,10924,2.5,0,2003,2024,Greenwood Valley,40081
PROP_09829,2025-08-28,256760,4,2.0,1960,11760,1.5,0,1996,0,Greenwood Valley,40081
PROP_09830,2025-09-11,758100,5,3.5,2660,7980,3.0,0,1996,0,Coastal Suburbs,20013
PROP_09831,2025-08-20,282141,3,1.5,2001,6003,1.5,0,1998,0,Greenwood Valley,40081
PROP_09832,2026-04-07,379456,2,1.0,1568,7840,1.5,0,1954,0,Greenwood Valley,40082
PROP_09833,2026-02-07,5767912,6,7.5,6450,45150,4.0,1,1959,2021,Coastal Suburbs,20012
PROP_09834,2025-07-22,733616,4,3.5,3527,14108,2.5,0,1972,0,Metro City,10002
PROP_09835,2025-12-30,638778,6,2.5,3178,9534,3.0,0,1987,0,Coastal Suburbs,20013
PROP_09836,2026-02-08,294406,1,2.5,1237,2474,2.0,0,1963,0,Greenwood Valley,40081
PROP_09837,2025-11-03,649740,5,2.5,2499,19992,2.0,0,2013,0,Coastal Suburbs,20013
PROP_09838,2025-09-29,363000,1,1.5,2200,13200,1.0,0,1963,0,Tech Park District,30046
PROP_09839,2025-09-16,435800,3,2.5,2179,6537,1.5,0,1979,2023,Greenwood Valley,40081
PROP_09840,2026-03-13,231099,1,1.0,1639,4917,2.0,0,1961,0,Metro City,10001
PROP_09841,2025-06-25,1051240,6,3.0,2564,12820,2.5,0,1958,2017,Greenwood Valley,40082
PROP_09842,2025-06-10,660790,3,1.0,2392,4784,2.0,0,1999,2023,Tech Park District,30046
PROP_09843,2025-12-01,1013576,4,3.0,4154,20770,2.0,0,1986,0,Metro City,10003
PROP_09844,2025-10-12,149172,4,1.0,802,2406,1.0,0,1982,0,Metro City,10002
PROP_09845,2025-11-30,362151,4,2.5,2367,4734,1.0,0,1970,0,Greenwood Valley,40082
PROP_09846,2026-05-13,427218,2,1.0,1395,4185,2.0,0,1975,2021,Coastal Suburbs,20012
PROP_09847,2025-08-21,659808,6,3.0,2784,11136,2.0,0,1998,0,Tech Park District,30046
PROP_09848,2025-08-29,719853,6,4.0,3287,13148,2.0,0,1965,0,Greenwood Valley,40082
PROP_09849,2026-02-13,542570,3,2.5,2359,14154,1.5,0,1954,2018,Coastal Suburbs,20012
PROP_09850,2025-06-17,524981,2,1.5,2295,9180,2.0,0,2012,2018,Metro City,10003
PROP_09851,2025-07-03,1412313,5,4.0,4319,21595,2.5,0,1969,0,Tech Park District,30046
PROP_09852,2025-11-20,1285515,6,2.5,3465,20790,2.5,0,1966,0,Tech Park District,30046
PROP_09853,2026-01-07,968990,5,3.5,3064,9192,2.0,0,1991,2024,Coastal Suburbs,20012
PROP_09854,2025-07-29,392288,1,2.5,1886,5658,1.0,0,2015,0,Metro City,10002
PROP_09855,2026-04-13,296000,2,2.0,1480,4440,1.5,0,1989,2025,Tech Park District,30045
PROP_09856,2025-09-25,268710,3,2.0,1590,3180,1.0,0,2010,0,Greenwood Valley,40081
PROP_09857,2025-08-01,264947,3,2.5,1618,3236,2.0,0,1996,2020,Greenwood Valley,40081
PROP_09858,2026-03-15,326968,2,1.5,1777,5331,2.0,0,1990,0,Tech Park District,30046
PROP_09859,2025-09-23,1140570,5,3.5,4370,34960,3.0,0,1989,0,Coastal Suburbs,20011
PROP_09860,2026-02-05,275844,1,1.5,2172,13032,1.0,0,1997,0,Coastal Suburbs,20013
PROP_09861,2025-10-11,752316,4,2.5,3532,14128,2.5,0,1980,0,Metro City,10004
PROP_09862,2025-11-22,238882,2,2.0,1057,6342,2.0,0,1993,0,Tech Park District,30046
PROP_09863,2025-11-29,380380,3,2.0,1729,8645,2.0,0,1978,2016,Metro City,10004
PROP_09864,2025-06-24,167440,4,2.0,1196,3588,1.0,0,1969,0,Tech Park District,30046
PROP_09865,2026-03-13,224700,1,1.0,1070,2140,1.0,0,1977,0,Tech Park District,30045
PROP_09866,2025-10-15,237747,1,2.0,1559,3118,1.0,0,1965,2020,Tech Park District,30045
PROP_09867,2025-08-17,195930,1,2.0,1555,6220,2.0,0,1997,0,Metro City,10004
PROP_09868,2026-05-20,159454,1,1.5,1307,2614,1.0,0,1979,0,Coastal Suburbs,20013
PROP_09869,2026-02-19,684817,6,2.5,2527,12635,3.0,0,1959,0,Greenwood Valley,40081
PROP_09870,2026-04-06,368165,3,1.5,1675,5025,2.0,1,1978,0,Greenwood Valley,40082
PROP_09871,2026-05-09,1354204,5,4.0,4154,16616,2.5,0,1954,0,Greenwood Valley,40081
PROP_09872,2025-07-24,443248,4,2.5,2131,6393,1.0,0,1952,0,Coastal Suburbs,20011
PROP_09873,2026-05-28,282396,1,2.0,1212,2424,1.5,0,1973,0,Greenwood Valley,40082
PROP_09874,2025-06-26,1306500,6,2.5,4020,28140,2.0,0,1992,2023,Coastal Suburbs,20011
PROP_09875,2026-01-11,482608,4,1.5,1946,7784,1.0,0,1977,0,Metro City,10002
PROP_09876,2026-01-21,2297960,9,5.0,4528,31696,3.0,0,2005,2019,Greenwood Valley,40081
PROP_09877,2025-07-27,281274,4,2.5,1554,7770,1.5,0,1995,0,Coastal Suburbs,20013
PROP_09878,2025-07-25,1070100,5,4.0,4176,20880,3.0,0,1961,2023,Tech Park District,30046
PROP_09879,2026-04-09,1108335,4,3.0,3994,11982,2.5,0,1965,2018,Metro City,10004
PROP_09880,2026-04-09,6916940,8,6.0,7018,105270,3.0,1,1996,0,Metro City,10004
PROP_09881,2025-07-23,251600,2,1.0,1258,3774,1.5,0,1958,0,Metro City,10003
PROP_09882,2026-03-15,1244208,5,2.5,3381,13524,3.0,0,1970,0,Tech Park District,30046
PROP_09883,2025-06-22,285396,1,1.0,1399,2798,2.0,0,2013,0,Tech Park District,30046
PROP_09884,2026-02-15,227835,1,1.0,1245,2490,2.0,0,1956,0,Greenwood Valley,40081
PROP_09885,2025-07-24,750720,4,3.0,3264,26112,3.0,0,1981,0,Coastal Suburbs,20012
PROP_09886,2025-08-25,1466008,4,3.5,4118,28826,3.0,0,1990,0,Greenwood Valley,40081
PROP_09887,2026-04-19,263808,1,1.0,1374,2748,2.0,0,2001,0,Coastal Suburbs,20011
PROP_09888,2025-07-31,331481,1,1.0,1571,3142,2.0,0,1963,0,Greenwood Valley,40081
PROP_09889,2025-09-14,255006,3,1.0,1371,4113,2.0,0,2004,0,Coastal Suburbs,20012
PROP_09890,2025-12-03,192939,4,1.0,881,2643,1.0,0,1994,0,Coastal Suburbs,20012
PROP_09891,2025-08-20,246400,3,1.5,1540,7700,1.0,0,2008,0,Coastal Suburbs,20013
PROP_09892,2025-10-28,325609,3,2.0,1593,7965,2.0,1,1988,0,Tech Park District,30046
PROP_09893,2026-05-29,262456,3,2.0,1238,4952,2.0,0,2011,0,Metro City,10004
PROP_09894,2026-01-13,358436,2,1.0,1359,4077,2.0,0,1985,2018,Greenwood Valley,40081
PROP_09895,2026-02-15,418700,4,2.5,2120,6360,1.5,0,2001,2025,Metro City,10003
PROP_09896,2026-02-11,209250,2,2.0,1350,2700,2.0,0,2009,0,Greenwood Valley,40081
PROP_09897,2025-07-21,286165,1,1.5,1331,2662,1.0,0,1971,0,Metro City,10001
PROP_09898,2025-08-18,404040,1,2.5,2220,8880,2.0,0,2006,0,Tech Park District,30046
PROP_09899,2026-04-28,162800,3,1.0,880,4400,2.0,0,1974,0,Coastal Suburbs,20011
PROP_09900,2025-12-04,188125,3,2.0,875,1750,1.5,0,2009,0,Tech Park District,30046
PROP_09901,2025-11-19,1100580,6,3.5,4316,12948,3.0,0,2007,0,Coastal Suburbs,20013
PROP_09902,2025-08-10,1318824,4,3.0,4227,29589,2.5,0,1974,0,Greenwood Valley,40082
PROP_09903,2025-08-02,374832,3,1.0,1644,8220,2.0,0,2001,0,Greenwood Valley,40082
PROP_09904,2025-09-12,192136,3,2.0,1022,4088,1.5,0,1951,0,Metro City,10001
PROP_09905,2026-01-11,242025,3,1.5,1383,2766,1.0,0,1983,0,Greenwood Valley,40082
PROP_09906,2025-12-30,335610,4,2.5,2034,8136,1.0,0,1990,0,Metro City,10002
PROP_09907,2025-06-04,505551,4,1.0,2053,4106,1.5,0,1979,2020,Metro City,10003
PROP_09908,2025-10-04,199424,4,2.5,1216,3648,1.0,0,1970,0,Tech Park District,30046
PROP_09909,2026-01-29,750865,2,1.5,2178,10890,1.0,1,1968,2023,Coastal Suburbs,20011
PROP_09910,2025-11-22,937335,6,2.5,3955,15820,2.0,0,2009,0,Greenwood Valley,40082
PROP_09911,2025-10-25,139392,3,2.0,968,2904,2.0,0,2005,0,Tech Park District,30046
PROP_09912,2026-02-14,341803,3,1.5,1771,5313,2.0,0,1986,0,Greenwood Valley,40082
PROP_09913,2025-08-27,298452,3,2.0,1309,7854,1.0,0,1953,0,Greenwood Valley,40082
PROP_09914,2025-07-14,262560,3,1.5,2188,10940,2.0,0,1991,0,Coastal Suburbs,20011
PROP_09915,2025-10-15,195153,1,2.0,913,1826,2.0,0,1971,2023,Coastal Suburbs,20012
PROP_09916,2025-12-08,260433,1,1.5,1523,3046,1.5,0,1980,0,Coastal Suburbs,20013
PROP_09917,2025-12-30,871071,5,4.0,2819,14095,3.0,0,1965,0,Tech Park District,30045
PROP_09918,2025-12-02,233562,1,2.0,1162,3486,2.0,0,2001,0,Tech Park District,30045
PROP_09919,2026-04-19,596604,3,2.0,2396,14376,1.0,0,1962,0,Greenwood Valley,40081
PROP_09920,2026-05-07,395625,3,2.0,1875,9375,2.0,0,1991,0,Tech Park District,30045
PROP_09921,2025-10-04,418895,1,1.0,2105,10525,2.0,0,2005,0,Coastal Suburbs,20013
PROP_09922,2025-08-17,258552,4,2.0,1701,5103,1.5,0,1973,0,Tech Park District,30045
PROP_09923,2026-02-27,312748,4,2.5,1907,7628,1.5,0,2004,0,Coastal Suburbs,20012
PROP_09924,2026-01-02,405662,2,1.5,1909,9545,2.0,0,1964,2023,Coastal Suburbs,20011
PROP_09925,2025-09-25,158412,3,2.5,921,5526,1.5,0,2005,0,Metro City,10003
PROP_09926,2025-08-10,145236,3,2.5,988,4940,1.0,0,2012,0,Metro City,10004
PROP_09927,2026-01-06,1488921,5,3.0,3413,23891,3.0,0,1988,2019,Tech Park District,30046
PROP_09928,2025-12-29,271260,4,2.0,1233,4932,2.0,0,2002,0,Tech Park District,30045
PROP_09929,2025-12-27,305868,4,1.5,2154,10770,2.0,0,2005,0,Greenwood Valley,40081
PROP_09930,2026-01-21,801840,4,2.5,2496,12480,2.5,0,1977,2022,Greenwood Valley,40082
PROP_09931,2026-02-20,307910,4,1.0,1502,4506,1.5,0,1955,2023,Greenwood Valley,40082
PROP_09932,2026-05-16,208656,3,1.5,1134,2268,1.5,0,1967,0,Greenwood Valley,40081
PROP_09933,2025-12-03,330738,3,2.0,1662,8310,1.5,0,1974,0,Greenwood Valley,40082
PROP_09934,2025-06-16,164560,3,2.5,1360,8160,1.5,0,1967,0,Greenwood Valley,40081
